City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,missing_value_count,is_aqi_outlier,is_pm25_outlier,data_quality_score,year,month,day_of_week,is_weekend,aqi_lag_1,aqi_lag_7,aqi_rolling_mean_3,aqi_rolling_mean_7,pm25_lag_1,pm10_lag_1,next_day_aqi
Bengaluru,2015-07-19,14.46,77.36,3.76,7.65,6.72,10.88,12.18,1.66,9.43,0.81,1.16,,195.0,Moderate,3,True,False,70,2015,7,6,1,156.0,71.0,135.33333333333334,179.14285714285714,19.24,77.36,197.0
Bengaluru,2015-07-20,14.3,77.36,5.1,10.26,8.78,10.46,9.82,2.39,8.67,0.81,1.06,,197.0,Moderate,3,True,False,70,2015,7,0,0,195.0,246.0,182.66666666666666,172.14285714285714,14.46,77.36,223.0
Bengaluru,2015-07-21,19.29,77.36,4.45,11.45,8.94,10.76,9.35,1.72,3.62,0.81,1.25,,223.0,Poor,3,True,False,70,2015,7,1,0,197.0,250.0,205.0,168.28571428571428,14.3,77.36,182.0
Bengaluru,2015-07-22,21.39,77.36,4.14,9.91,8.06,9.67,16.7,2.39,3.54,0.81,1.79,,182.0,Moderate,4,True,False,65,2015,7,2,0,223.0,176.0,200.66666666666666,169.14285714285714,19.29,77.36,245.0
Bengaluru,2015-07-23,45.86,77.36,5.98,11.26,9.75,10.06,9.44,3.29,5.13,19.93,2.04,,245.0,Poor,2,True,False,75,2015,7,3,0,182.0,176.0,216.66666666666666,179.0,21.39,77.36,268.0
Bengaluru,2015-07-24,18.38,77.36,3.82,9.48,7.7,9.15,16.46,10.54,6.49,18.55,3.04,,268.0,Poor,2,True,False,75,2015,7,4,0,245.0,55.0,231.66666666666666,209.42857142857142,45.86,77.36,51.0
Bengaluru,2015-07-25,24.44,77.36,4.63,10.0,8.6,10.06,2.89,15.96,9.61,16.78,2.54,,51.0,Satisfactory,2,False,False,90,2015,7,5,1,268.0,156.0,188.0,194.42857142857142,18.38,77.36,49.0
Bengaluru,2015-07-26,25.14,77.36,3.59,11.03,7.88,8.39,2.42,2.54,8.9,16.64,1.96,,49.0,Good,2,False,False,90,2015,7,6,1,51.0,195.0,122.66666666666667,173.57142857142858,24.44,77.36,157.0
Bengaluru,2015-07-27,13.85,77.36,5.69,8.83,8.32,8.42,14.36,3.82,8.78,15.28,4.57,,157.0,Moderate,2,False,False,90,2015,7,0,0,49.0,197.0,85.66666666666667,167.85714285714286,25.14,77.36,128.0
Bengaluru,2015-07-28,16.63,77.36,3.66,10.76,8.08,9.14,12.51,5.27,7.16,17.73,4.06,,128.0,Moderate,2,False,False,90,2015,7,1,0,157.0,223.0,111.33333333333333,154.28571428571428,13.85,77.36,66.0
Bengaluru,2015-07-29,19.04,77.36,3.67,12.67,9.08,29.6,1.5,4.9,5.82,18.71,2.1,,66.0,Satisfactory,2,False,False,90,2015,7,2,0,128.0,182.0,117.0,137.71428571428572,16.63,77.36,105.0
Bengaluru,2015-07-30,24.43,77.36,4.59,11.52,7.93,11.73,1.86,3.15,5.42,19.79,1.96,,105.0,Moderate,2,False,False,90,2015,7,3,0,66.0,245.0,99.66666666666667,117.71428571428571,19.04,77.36,49.0
Bengaluru,2015-07-31,19.16,77.36,5.08,10.27,7.61,11.91,1.09,3.35,3.53,21.09,2.58,,49.0,Good,2,False,False,90,2015,7,4,0,105.0,268.0,73.33333333333333,86.42857142857143,24.43,77.36,97.0
Bengaluru,2015-08-01,18.18,77.36,4.06,20.21,11.77,10.3,9.97,2.43,3.38,16.15,3.28,,97.0,Satisfactory,2,False,False,90,2015,8,5,1,49.0,51.0,83.66666666666667,93.0,19.16,77.36,257.0
Bengaluru,2015-08-02,15.52,77.36,3.48,9.54,6.15,9.26,37.73,1.86,4.83,13.6,7.99,,257.0,Poor,2,True,False,75,2015,8,6,1,97.0,49.0,134.33333333333334,122.71428571428571,18.18,77.36,139.0
Bengaluru,2015-08-03,18.67,77.36,5.9,11.41,8.58,10.08,25.13,2.13,5.74,13.67,4.26,,139.0,Moderate,2,False,False,90,2015,8,0,0,257.0,157.0,164.33333333333334,120.14285714285714,15.52,77.36,95.0
Bengaluru,2015-08-04,15.85,77.36,5.74,10.66,8.17,10.75,9.92,2.6,5.24,14.1,1.8,,95.0,Satisfactory,2,False,False,90,2015,8,1,0,139.0,128.0,163.66666666666666,115.42857142857143,18.67,77.36,106.0
Bengaluru,2015-08-05,18.26,77.36,4.56,11.85,8.03,10.66,48.07,2.4,3.0,16.28,2.08,,106.0,Moderate,2,False,False,90,2015,8,2,0,95.0,66.0,113.33333333333333,121.14285714285714,15.85,77.36,89.0
Bengaluru,2015-08-06,17.94,77.36,6.02,18.38,13.03,33.49,3.15,5.94,7.21,16.44,1.98,,89.0,Satisfactory,2,False,False,90,2015,8,3,0,106.0,105.0,96.66666666666667,118.85714285714286,18.26,77.36,44.0
Bengaluru,2015-08-07,21.86,77.36,3.06,10.02,6.18,26.16,1.16,3.79,3.29,15.14,1.82,,44.0,Good,2,False,False,90,2015,8,4,0,89.0,49.0,79.66666666666667,118.14285714285714,17.94,77.36,97.0
Bengaluru,2015-08-08,46.86,77.36,2.62,8.46,5.62,23.31,20.25,3.78,3.98,15.6,1.79,,97.0,Satisfactory,2,False,False,90,2015,8,5,1,44.0,97.0,76.66666666666667,118.14285714285714,21.86,77.36,187.0
Bengaluru,2015-08-09,54.42,77.36,1.56,7.32,5.27,18.3,8.78,2.1,4.73,25.0,235.48,,187.0,Moderate,2,True,False,75,2015,8,6,1,97.0,257.0,109.33333333333333,108.14285714285714,46.86,77.36,83.0
Bengaluru,2015-08-10,21.02,77.36,3.65,8.21,6.26,23.95,1.82,5.16,6.23,34.14,162.98,,83.0,Satisfactory,2,False,False,90,2015,8,0,0,187.0,139.0,122.33333333333333,100.14285714285714,54.42,77.36,129.0
Bengaluru,2015-08-11,21.1,77.36,2.56,7.98,5.34,24.12,29.0,2.96,9.86,27.76,411.52,,129.0,Moderate,2,False,False,90,2015,8,1,0,83.0,95.0,133.0,105.0,21.02,77.36,128.0
Bengaluru,2015-08-12,16.64,77.36,3.45,7.44,5.58,22.52,29.16,7.22,6.76,9.26,209.77,,128.0,Moderate,2,False,False,90,2015,8,2,0,129.0,106.0,113.33333333333333,108.14285714285714,21.1,77.36,217.0
Bengaluru,2015-08-13,14.99,77.36,4.81,6.61,6.6,22.0,34.69,2.51,6.11,5.02,112.27,,217.0,Poor,2,True,False,75,2015,8,3,0,128.0,89.0,158.0,126.42857142857143,16.64,77.36,277.0
Bengaluru,2015-08-14,20.21,77.36,4.54,14.73,12.48,23.64,35.05,6.15,5.86,3.15,71.16,,277.0,Poor,2,True,False,75,2015,8,4,0,217.0,44.0,207.33333333333334,159.71428571428572,14.99,77.36,176.0
Bengaluru,2015-08-15,18.04,77.36,1.93,13.63,9.32,18.87,16.67,2.49,10.04,1.89,42.61,,176.0,Moderate,2,False,False,90,2015,8,5,1,277.0,97.0,223.33333333333334,171.0,20.21,77.36,206.0
Bengaluru,2015-08-16,20.8,77.36,5.06,17.39,10.93,23.05,9.03,1.32,7.48,1.51,26.63,,206.0,Poor,2,True,False,75,2015,8,6,1,176.0,187.0,219.66666666666666,173.71428571428572,18.04,77.36,238.0
Bengaluru,2015-08-17,15.35,77.36,6.56,19.5,13.98,50.58,14.55,2.98,5.93,2.18,21.55,,238.0,Poor,2,True,False,75,2015,8,0,0,206.0,83.0,206.66666666666666,195.85714285714286,20.8,77.36,229.0
Bengaluru,2015-08-18,27.31,77.36,4.58,19.73,12.9,38.79,21.83,2.85,3.75,2.18,23.34,,229.0,Poor,2,True,False,75,2015,8,1,0,238.0,129.0,224.33333333333334,210.14285714285714,15.35,77.36,236.0
Bengaluru,2015-08-19,32.13,77.36,9.89,17.92,15.33,39.19,9.91,7.14,4.3,0.81,24.53,,236.0,Poor,3,True,False,70,2015,8,2,0,229.0,128.0,234.33333333333334,225.57142857142858,27.31,77.36,92.0
Bengaluru,2015-08-20,23.26,77.36,7.05,34.35,21.46,30.68,1.31,3.73,3.41,5.55,4.72,,92.0,Satisfactory,2,False,False,90,2015,8,3,0,236.0,217.0,185.66666666666666,207.71428571428572,32.13,77.36,100.0
Bengaluru,2015-08-21,17.9,77.36,3.31,17.51,11.02,33.06,11.68,6.56,3.44,0.81,43.3,,100.0,Satisfactory,3,False,False,85,2015,8,4,0,92.0,277.0,142.66666666666666,182.42857142857142,23.26,77.36,97.0
Bengaluru,2015-08-22,10.99,77.36,2.95,15.97,9.93,24.16,1.14,1.07,3.35,0.81,1.13,,97.0,Satisfactory,3,False,False,85,2015,8,5,1,100.0,176.0,96.33333333333333,171.14285714285714,17.9,77.36,59.0
Bengaluru,2015-08-23,12.9,77.36,2.79,11.64,7.72,23.28,26.54,0.91,3.86,0.81,26.54,,59.0,Satisfactory,3,False,False,85,2015,8,6,1,97.0,206.0,85.33333333333333,150.14285714285714,10.99,77.36,96.0
Bengaluru,2015-08-24,22.29,77.36,4.0,15.11,10.24,27.77,1.16,1.0,4.72,0.81,1.13,,96.0,Satisfactory,3,False,False,85,2015,8,0,0,59.0,238.0,84.0,129.85714285714286,12.9,77.36,123.0
Bengaluru,2015-08-25,20.06,77.36,5.0,16.49,13.5,17.67,4.29,4.38,6.26,0.81,1.21,,123.0,Moderate,3,False,False,85,2015,8,1,0,96.0,229.0,92.66666666666667,114.71428571428571,22.29,77.36,77.0
Bengaluru,2015-08-26,17.38,77.36,4.23,12.18,12.33,15.18,1.43,1.1,7.65,0.81,1.79,,77.0,Satisfactory,4,False,False,80,2015,8,2,0,123.0,236.0,98.66666666666667,92.0,20.06,77.36,57.0
Bengaluru,2015-08-27,14.67,77.36,6.76,20.81,14.62,35.39,2.4,1.13,4.84,0.81,1.79,,57.0,Satisfactory,4,False,False,80,2015,8,3,0,77.0,92.0,85.66666666666667,87.0,17.38,77.36,63.0
Bengaluru,2015-08-28,18.96,77.36,3.22,21.16,12.18,26.37,1.96,1.42,4.19,0.81,1.79,,63.0,Satisfactory,4,False,False,80,2015,8,4,0,57.0,100.0,65.66666666666667,81.71428571428571,14.67,77.36,174.0
Bengaluru,2015-08-29,20.56,77.36,4.26,13.86,9.92,33.75,9.97,2.56,12.64,0.81,40.2,,174.0,Moderate,3,False,False,85,2015,8,5,1,63.0,97.0,98.0,92.71428571428571,18.96,77.36,121.0
Bengaluru,2015-08-30,17.27,77.36,1.37,5.53,3.77,26.46,2.76,0.73,12.65,0.81,1.13,,121.0,Moderate,3,False,False,85,2015,8,6,1,174.0,59.0,119.33333333333333,101.57142857142857,20.56,77.36,92.0
Bengaluru,2015-08-31,23.42,77.36,2.6,6.47,5.25,33.9,5.77,1.24,17.22,0.81,1.79,,92.0,Satisfactory,4,False,False,80,2015,8,0,0,121.0,96.0,129.0,101.0,17.27,77.36,81.0
Bengaluru,2015-09-01,24.9,77.36,2.58,7.25,5.57,33.29,5.26,1.67,13.62,0.81,1.79,,81.0,Satisfactory,3,False,False,85,2015,9,1,0,92.0,123.0,98.0,95.0,23.42,77.36,43.0
Bengaluru,2015-09-02,23.54,77.36,1.75,9.49,6.09,26.12,1.19,2.18,11.57,0.81,1.19,,43.0,Good,3,False,False,85,2015,9,2,0,81.0,77.0,72.0,90.14285714285714,24.9,77.36,52.0
Bengaluru,2015-09-03,24.49,77.36,2.5,12.59,8.41,31.79,1.42,2.49,14.5,0.81,1.12,,52.0,Satisfactory,3,False,False,85,2015,9,3,0,43.0,57.0,58.666666666666664,89.42857142857143,23.54,77.36,72.0
Bengaluru,2015-09-04,26.16,77.36,3.72,15.89,10.97,37.51,1.76,2.12,10.98,0.81,1.2,,72.0,Satisfactory,3,False,False,85,2015,9,4,0,52.0,63.0,55.666666666666664,90.71428571428571,24.49,77.36,73.0
Bengaluru,2015-09-05,27.38,77.36,6.79,17.6,14.32,54.9,1.47,2.63,38.49,0.81,1.53,,73.0,Satisfactory,3,False,False,85,2015,9,5,1,72.0,174.0,65.66666666666667,76.28571428571429,26.16,77.36,208.0
Bengaluru,2015-09-06,18.38,77.36,2.41,11.7,7.72,26.75,22.81,1.35,30.6,0.81,22.81,,208.0,Poor,4,True,False,65,2015,9,6,1,73.0,121.0,117.66666666666667,88.71428571428571,27.38,77.36,179.0
Bengaluru,2015-09-07,16.34,77.36,4.12,12.0,9.25,32.04,9.83,3.08,21.21,0.81,48.65,,179.0,Moderate,3,True,False,70,2015,9,0,0,208.0,92.0,153.33333333333334,101.14285714285714,18.38,77.36,93.0
Bengaluru,2015-09-08,22.47,77.36,6.9,10.95,10.3,37.31,1.78,5.6,12.62,0.81,1.35,,93.0,Satisfactory,3,False,False,85,2015,9,1,0,179.0,81.0,160.0,102.85714285714286,16.34,77.36,60.0
Bengaluru,2015-09-09,29.6,77.36,6.75,11.14,10.91,36.19,13.22,7.0,5.34,0.81,1.04,,60.0,Satisfactory,3,False,False,85,2015,9,2,0,93.0,43.0,110.66666666666667,105.28571428571429,22.47,77.36,65.0
Bengaluru,2015-09-10,15.21,77.36,6.53,12.29,11.26,36.3,1.2,3.26,5.01,0.81,1.2,,65.0,Satisfactory,3,False,False,85,2015,9,3,0,60.0,52.0,72.66666666666667,107.14285714285714,29.6,77.36,60.0
Bengaluru,2015-09-11,18.09,77.36,5.32,13.42,10.92,34.24,3.19,2.85,5.48,0.81,1.07,,60.0,Satisfactory,3,False,False,85,2015,9,4,0,65.0,72.0,61.666666666666664,105.42857142857143,15.21,77.36,167.0
Bengaluru,2015-09-12,16.68,77.36,4.77,13.1,10.22,30.49,22.32,2.42,17.12,0.81,18.37,,167.0,Moderate,3,False,False,85,2015,9,5,1,60.0,73.0,97.33333333333333,118.85714285714286,18.09,77.36,141.0
Bengaluru,2015-09-13,12.24,77.36,2.59,11.85,7.95,21.98,19.24,2.08,13.22,0.81,21.82,,141.0,Moderate,3,False,False,85,2015,9,6,1,167.0,208.0,122.66666666666667,109.28571428571429,16.68,77.36,175.0
Bengaluru,2015-09-14,14.99,77.36,5.5,12.44,10.43,31.7,18.85,2.19,12.68,0.81,24.96,,175.0,Moderate,3,False,False,85,2015,9,0,0,141.0,179.0,161.0,108.71428571428571,12.24,77.36,41.0
Bengaluru,2015-09-15,11.75,77.36,3.39,11.66,8.49,23.78,1.06,2.54,5.72,0.81,1.79,,41.0,Good,4,False,False,80,2015,9,1,0,175.0,93.0,119.0,101.28571428571429,14.99,77.36,81.0
Bengaluru,2015-09-16,11.47,77.36,3.26,12.06,8.6,24.19,18.66,2.26,14.33,0.81,18.66,,81.0,Satisfactory,3,False,False,85,2015,9,2,0,41.0,60.0,99.0,104.28571428571429,11.75,77.36,52.0
Bengaluru,2015-09-17,10.93,77.36,2.64,9.78,6.94,19.64,1.7,1.92,10.45,0.81,2.95,,52.0,Satisfactory,3,False,False,85,2015,9,3,0,81.0,65.0,58.0,102.42857142857143,11.47,77.36,31.0
Bengaluru,2015-09-18,13.18,77.36,2.99,8.71,7.78,23.94,1.01,2.34,21.33,0.81,1.01,,31.0,Good,3,False,False,85,2015,9,4,0,52.0,60.0,54.666666666666664,98.28571428571429,10.93,77.36,144.0
Bengaluru,2015-09-19,13.47,77.36,3.25,8.98,8.24,24.56,8.24,2.85,10.94,0.81,6.63,,144.0,Moderate,3,False,False,85,2015,9,5,1,31.0,167.0,75.66666666666667,95.0,13.18,77.36,64.0
Bengaluru,2015-09-20,7.32,77.36,3.3,9.42,8.69,20.84,1.27,1.74,11.51,0.81,1.27,,64.0,Satisfactory,3,False,False,85,2015,9,6,1,144.0,141.0,79.66666666666667,84.0,13.47,77.36,51.0
Bengaluru,2015-09-21,16.51,77.36,3.86,15.32,12.75,36.84,2.15,3.01,15.34,0.81,2.21,,51.0,Satisfactory,3,False,False,85,2015,9,0,0,64.0,175.0,86.33333333333333,66.28571428571429,7.32,77.36,82.0
Bengaluru,2015-09-22,28.38,77.36,6.09,22.83,18.49,35.72,2.21,2.97,20.63,0.81,2.3,,82.0,Satisfactory,3,False,False,85,2015,9,1,0,51.0,41.0,65.66666666666667,72.14285714285714,16.51,77.36,85.0
Bengaluru,2015-09-23,27.74,77.36,3.53,27.93,19.01,37.81,2.13,2.32,21.96,0.81,2.21,,85.0,Satisfactory,3,False,False,85,2015,9,2,0,82.0,81.0,72.66666666666667,72.71428571428571,28.38,77.36,89.0
Bengaluru,2015-09-24,29.1,77.36,3.31,22.47,15.65,34.28,2.39,2.37,16.37,0.81,2.26,,89.0,Satisfactory,3,False,False,85,2015,9,3,0,85.0,52.0,85.33333333333333,78.0,27.74,77.36,139.0
Bengaluru,2015-09-25,17.48,77.36,3.62,21.03,13.71,30.44,3.05,2.47,49.22,0.81,2.27,,139.0,Moderate,3,False,False,85,2015,9,4,0,89.0,31.0,104.33333333333333,93.42857142857143,29.1,77.36,157.0
Bengaluru,2015-09-26,14.95,77.36,1.98,17.22,10.16,22.01,2.68,1.46,9.51,0.81,2.22,,157.0,Moderate,3,False,False,85,2015,9,5,1,139.0,144.0,128.33333333333334,95.28571428571429,17.48,77.36,155.0
Bengaluru,2015-09-27,27.29,77.36,10.46,20.53,18.34,45.07,2.26,1.7,12.01,0.81,2.06,,155.0,Moderate,3,False,False,85,2015,9,6,1,157.0,64.0,150.33333333333334,108.28571428571429,14.95,77.36,94.0
Bengaluru,2015-09-28,19.98,77.36,21.66,30.35,31.94,76.12,2.0,1.69,18.48,0.81,2.31,,94.0,Satisfactory,3,False,False,85,2015,9,0,0,155.0,51.0,135.33333333333334,114.42857142857143,27.29,77.36,100.0
Bengaluru,2015-09-29,31.36,77.36,5.95,33.02,21.34,41.39,2.09,1.72,20.18,0.81,2.23,,100.0,Satisfactory,3,False,False,85,2015,9,1,0,94.0,82.0,116.33333333333333,117.0,19.98,77.36,117.0
Bengaluru,2015-09-30,35.5,77.36,6.74,31.34,21.07,29.39,2.71,1.3,14.05,0.81,2.05,,117.0,Moderate,3,False,False,85,2015,9,2,0,100.0,85.0,103.66666666666667,121.57142857142857,31.36,77.36,136.0
Bengaluru,2015-10-01,26.25,77.36,4.82,30.71,19.52,30.38,1.95,1.45,12.61,0.81,2.04,,136.0,Moderate,3,False,False,85,2015,10,3,0,117.0,89.0,117.66666666666667,128.28571428571428,35.5,77.36,96.0
Bengaluru,2015-10-02,22.3,77.36,3.85,26.84,17.13,26.74,1.82,4.18,30.6,0.81,1.82,,96.0,Satisfactory,4,False,False,80,2015,10,4,0,136.0,139.0,116.33333333333333,122.14285714285714,26.25,77.36,101.0
Bengaluru,2015-10-03,13.97,77.36,2.64,19.24,11.96,19.73,1.67,1.6,18.98,0.81,1.68,,101.0,Moderate,3,False,False,85,2015,10,5,1,96.0,157.0,111.0,114.14285714285714,22.3,77.36,128.0
Bengaluru,2015-10-04,9.63,77.36,3.75,16.51,11.21,23.54,2.21,1.37,12.67,0.81,1.63,,128.0,Moderate,3,False,False,85,2015,10,6,1,101.0,155.0,108.33333333333333,110.28571428571429,13.97,77.36,92.0
Bengaluru,2015-10-05,28.7,77.36,6.17,23.13,16.54,31.01,1.96,2.64,10.81,0.81,2.18,,92.0,Satisfactory,3,False,False,85,2015,10,0,0,128.0,94.0,107.0,110.0,9.63,77.36,98.0
Bengaluru,2015-10-06,35.04,77.36,6.66,19.67,15.11,24.52,1.7,4.52,15.74,0.81,1.7,,98.0,Satisfactory,3,False,False,85,2015,10,1,0,92.0,100.0,106.0,109.71428571428571,28.7,77.36,102.0
Bengaluru,2015-10-07,15.82,77.36,3.63,19.92,12.95,24.3,1.63,5.29,11.29,0.81,1.62,,102.0,Moderate,3,False,False,85,2015,10,2,0,98.0,117.0,97.33333333333333,107.57142857142857,35.04,77.36,69.0
Bengaluru,2015-10-08,12.14,77.36,5.05,19.19,13.76,27.54,1.21,8.55,12.96,0.81,1.23,,69.0,Satisfactory,3,False,False,85,2015,10,3,0,102.0,136.0,89.66666666666667,98.0,15.82,77.36,54.0
Bengaluru,2015-10-09,14.44,77.36,5.96,20.31,15.2,26.87,1.54,7.68,14.01,0.81,1.52,,54.0,Satisfactory,3,False,False,85,2015,10,4,0,69.0,96.0,75.0,92.0,12.14,77.36,101.0
Bengaluru,2015-10-10,12.01,77.36,6.16,21.36,15.75,27.22,2.66,7.04,10.22,0.81,1.72,,101.0,Moderate,3,False,False,85,2015,10,5,1,54.0,101.0,74.66666666666667,92.0,14.44,77.36,110.0
Bengaluru,2015-10-11,10.02,77.36,4.91,19.3,13.76,33.5,3.38,2.26,9.49,0.81,3.87,,110.0,Moderate,3,False,False,85,2015,10,6,1,101.0,128.0,88.33333333333333,89.42857142857143,12.01,77.36,54.0
Bengaluru,2015-10-12,17.14,77.36,7.37,27.34,19.63,32.02,1.72,2.61,8.84,0.81,1.74,,54.0,Satisfactory,3,False,False,85,2015,10,0,0,110.0,92.0,88.33333333333333,84.0,10.02,77.36,77.0
Bengaluru,2015-10-13,25.65,77.36,10.14,38.97,27.72,38.88,1.62,2.54,9.81,0.81,1.67,,77.0,Satisfactory,3,False,False,85,2015,10,1,0,54.0,98.0,80.33333333333333,81.0,17.14,77.36,144.0
Bengaluru,2015-10-14,31.78,77.36,11.48,58.6,38.5,39.7,2.5,2.57,11.44,0.81,4.46,,144.0,Moderate,3,False,False,85,2015,10,2,0,77.0,102.0,91.66666666666667,87.0,25.65,77.36,90.0
Bengaluru,2015-10-15,46.63,77.36,7.75,71.63,43.26,44.56,1.47,3.74,11.97,0.81,1.52,,90.0,Satisfactory,3,False,False,85,2015,10,3,0,144.0,69.0,103.66666666666667,90.0,31.78,77.36,98.0
Bengaluru,2015-10-16,49.23,77.36,13.62,51.64,35.97,42.06,2.12,3.23,11.33,0.81,1.43,,98.0,Satisfactory,3,False,False,85,2015,10,4,0,90.0,54.0,110.66666666666667,96.28571428571429,46.63,77.36,173.0
Bengaluru,2015-10-17,40.76,77.36,5.27,33.93,21.32,27.48,6.11,2.15,13.38,0.81,31.62,,173.0,Moderate,3,False,False,85,2015,10,5,1,98.0,101.0,120.33333333333333,106.57142857142857,49.23,77.36,140.0
Bengaluru,2015-10-18,31.18,77.36,6.97,37.25,21.57,35.87,3.03,2.36,8.33,0.81,7.89,,140.0,Moderate,3,False,False,85,2015,10,6,1,173.0,110.0,137.0,110.85714285714286,40.76,77.36,76.0
Bengaluru,2015-10-19,42.02,77.36,8.97,27.41,19.27,21.37,1.5,2.71,6.43,0.81,1.33,,76.0,Satisfactory,3,False,False,85,2015,10,0,0,140.0,54.0,129.66666666666666,114.0,31.18,77.36,164.0
Bengaluru,2015-10-20,43.32,77.36,4.93,22.4,19.72,5.65,3.91,3.1,13.06,0.81,5.43,,164.0,Moderate,3,False,False,85,2015,10,1,0,76.0,77.0,126.66666666666667,126.42857142857143,42.02,77.36,88.0
Bengaluru,2015-10-21,42.64,77.36,2.42,21.57,19.75,20.88,1.14,2.14,14.4,0.81,1.12,,88.0,Satisfactory,3,False,False,85,2015,10,2,0,164.0,144.0,109.33333333333333,118.42857142857143,43.32,77.36,97.0
Bengaluru,2015-10-22,55.94,77.36,1.96,24.25,21.45,33.92,1.31,2.76,33.92,0.81,1.22,,97.0,Satisfactory,3,False,False,85,2015,10,3,0,88.0,90.0,116.33333333333333,119.42857142857143,42.64,77.36,110.0
Bengaluru,2015-10-23,51.0,77.36,3.37,28.3,26.07,33.78,1.12,2.37,42.29,0.81,1.16,,110.0,Moderate,3,False,False,85,2015,10,4,0,97.0,98.0,98.33333333333333,121.14285714285714,55.94,77.36,89.0
Bengaluru,2015-10-24,45.13,77.36,1.73,26.15,22.27,34.86,1.06,2.4,41.37,0.81,1.06,,89.0,Satisfactory,3,False,False,85,2015,10,5,1,110.0,173.0,98.66666666666667,109.14285714285714,51.0,77.36,81.0
Bengaluru,2015-10-25,38.26,77.36,1.74,20.74,17.48,29.89,0.92,2.05,43.11,0.81,1.79,,81.0,Satisfactory,5,False,False,75,2015,10,6,1,89.0,140.0,93.33333333333333,100.71428571428571,45.13,77.36,74.0
Bengaluru,2015-10-26,47.1,77.36,3.11,26.73,23.93,37.44,1.19,2.27,32.67,0.81,1.19,,74.0,Satisfactory,3,False,False,85,2015,10,0,0,81.0,76.0,81.33333333333333,100.42857142857143,38.26,77.36,157.0
Bengaluru,2015-10-27,42.92,77.36,3.55,32.0,27.82,51.9,8.22,3.72,32.4,0.81,9.93,,157.0,Moderate,3,False,False,85,2015,10,1,0,74.0,164.0,104.0,99.42857142857143,47.1,77.36,95.0
Bengaluru,2015-10-28,36.44,77.36,4.58,24.21,24.3,26.15,1.18,1.53,26.35,0.81,1.19,,95.0,Satisfactory,3,False,False,85,2015,10,2,0,157.0,88.0,108.66666666666667,100.42857142857143,42.92,77.36,70.0
Bengaluru,2015-10-29,29.17,77.36,6.15,22.68,22.27,44.06,1.15,1.37,15.59,0.81,1.29,,70.0,Satisfactory,3,False,False,85,2015,10,3,0,95.0,97.0,107.33333333333333,96.57142857142857,36.44,77.36,110.0
Bengaluru,2015-10-30,31.78,77.36,3.59,15.26,14.53,31.65,3.63,1.55,17.27,0.81,1.1,,110.0,Moderate,3,False,False,85,2015,10,4,0,70.0,110.0,91.66666666666667,96.57142857142857,29.17,77.36,191.0
Bengaluru,2015-10-31,25.77,77.36,1.83,23.3,16.35,49.74,2.63,3.37,14.45,0.81,10.38,,191.0,Moderate,3,True,False,70,2015,10,5,1,110.0,89.0,123.66666666666667,111.14285714285714,31.78,77.36,49.0
Bengaluru,2015-11-01,29.89,77.36,2.14,15.14,9.02,18.44,1.13,2.62,11.56,11.14,4.74,,49.0,Good,2,False,False,90,2015,11,6,1,191.0,81.0,116.66666666666667,106.57142857142857,25.77,77.36,54.0
Bengaluru,2015-11-02,28.56,77.36,6.9,18.2,14.16,23.29,1.36,2.51,12.65,1.95,4.46,,54.0,Satisfactory,2,False,False,90,2015,11,0,0,49.0,74.0,98.0,103.71428571428571,29.89,77.36,58.0
Bengaluru,2015-11-03,31.05,77.36,8.92,20.58,16.89,34.87,1.34,2.79,11.62,2.14,5.51,,58.0,Satisfactory,2,False,False,90,2015,11,1,0,54.0,157.0,53.666666666666664,89.57142857142857,28.56,77.36,65.0
Bengaluru,2015-11-04,43.1,77.36,4.09,12.07,8.88,27.02,3.56,2.44,19.13,2.67,5.73,,65.0,Satisfactory,2,False,False,90,2015,11,2,0,58.0,95.0,59.0,85.28571428571429,31.05,77.36,70.0
Bengaluru,2015-11-05,30.36,77.36,8.04,17.33,14.75,61.87,1.24,2.74,10.93,3.94,5.71,,70.0,Satisfactory,2,False,False,90,2015,11,3,0,65.0,70.0,64.33333333333333,85.28571428571429,43.1,77.36,67.0
Bengaluru,2015-11-06,37.22,77.36,3.66,13.89,9.7,32.2,1.21,2.01,8.07,3.02,14.41,,67.0,Satisfactory,2,False,False,90,2015,11,4,0,70.0,110.0,67.33333333333333,79.14285714285714,30.36,77.36,60.0
Bengaluru,2015-11-07,31.44,70.46,3.03,15.85,10.27,27.73,1.22,1.94,17.98,2.41,17.84,,60.0,Satisfactory,1,False,False,95,2015,11,5,1,67.0,191.0,65.66666666666667,60.42857142857143,37.22,77.36,56.0
Bengaluru,2015-11-08,31.4,77.36,1.92,15.33,8.96,21.44,0.92,1.77,23.72,1.5,7.21,,56.0,Satisfactory,3,False,False,85,2015,11,6,1,60.0,49.0,61.0,61.42857142857143,31.44,70.46,59.0
Bengaluru,2015-11-09,34.92,77.36,0.87,10.21,5.52,18.46,0.92,1.72,32.86,1.28,3.29,,59.0,Satisfactory,3,False,False,85,2015,11,0,0,56.0,54.0,58.333333333333336,62.142857142857146,31.4,77.36,51.0
